('Total Revenue', '416,161,000', '416,161,000', '391,035,000', '383,285,000', '394,328,000')
         994897 function calls (970974 primitive calls) in 2.566 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       86    0.000    0.000    0.000    0.000 css_parser.py:812(parse_combinator)
       84    0.000    0.000    0.000    0.000 __init__.py:432(<genexpr>)
       84    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       81    0.000    0.000    0.000    0.000 typing.py:1221(<genexpr>)
       79    0.000    0.000    0.000    0.000 css_types.py:267(__init__)
       79    0.000    0.000    0.004    0.000 css_parser.py:472(parse_attribute_selector)
       77    0.000    0.000    0.000    0.000 functools.py:36(update_wrapper)
       77    0.000    0.000    0.000    0.000 dataclasses.py:531(_field_init)
       75    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
       75    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_iscased}
       75    0.000    0.000    0.001    0.000 css_parser.py:542(parse_tag_pattern)
       75    0.000    0.000    0.000    0.000 css_types.py:251(__init__)
    75/60    0.000    0.000    0.078    0.001 <frozen importlib._bootstrap>:1390(_handle_fromlist)
       74    0.000    0.000    0.001    0.000 _htmlparser.py:127(handle_startendtag)
    71/70    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       71    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
       70    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
       69    0.000    0.000    0.000    0.000 dataclasses.py:519(_field_assign)
       69    0.000    0.000    0.000    0.000 typing.py:2696(overload)
       69    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
       66    0.000    0.000    0.000    0.000 __init__.py:26(__new__)
       65    0.000    0.000    0.000    0.000 dataclasses.py:412(<genexpr>)
       64    0.000    0.000    0.000    0.000 dataclasses.py:591(_init_param)
       62    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
       62    0.000    0.000    0.000    0.000 _status_codes.py:28(__new__)
       59    0.000    0.000    0.001    0.000 typing.py:1023(__init__)
       59    0.001    0.000    0.001    0.000 {built-in method builtins.compile}
       59    0.000    0.000    0.001    0.000 parser.py:123(set_cdata_mode)
       59    0.000    0.000    0.000    0.000 element.py:2508(__eq__)
       58    0.000    0.000    0.000    0.000 typing.py:1105(__hash__)
       58    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
       58    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       58    0.000    0.000    0.000    0.000 connection.py:418(_prepare_for_sending)
       58    0.000    0.000    0.000    0.000 table.py:11(table_entry_size)
       56    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
       56    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
       56    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
    56/16    0.001    0.000    0.012    0.001 css_parser.py:925(parse_selectors)
       54    0.000    0.000    0.000    0.000 _compiler.py:410(_generate_overlap_table)
       54    0.000    0.000    0.000    0.000 struct.py:31(__new__)
       53    0.000    0.000    0.001    0.000 typing.py:1256(_generic_init_subclass)
       53    0.000    0.000    0.000    0.000 hpack.py:79(decode_integer)
       52    0.000    0.000    0.000    0.000 _policybase.py:209(header_max_count)
       52    0.000    0.000    0.000    0.000 _policybase.py:313(header_store_parse)
       52    0.000    0.000    0.000    0.000 ipaddress.py:1930(__init__)
       52    0.000    0.000    0.000    0.000 message.py:425(__setitem__)
       51    0.000    0.000    0.000    0.000 _decoders.py:237(decode)
    50/19    0.000    0.000    0.000    0.000 <frozen abc>:121(__subclasscheck__)
    50/19    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
       50    0.000    0.000    0.000    0.000 _urlparse.py:223(<genexpr>)
       50    0.000    0.000    0.000    0.000 connection.py:624(_get_stream_by_id)
       50    0.000    0.000    0.000    0.000 windows.py:36(window_consumed)
       50    0.000    0.000    0.000    0.000 typing.py:1599(__mro_entries__)
       49    0.000    0.000    0.000    0.000 windows.py:75(process_bytes)
       49    0.000    0.000    0.000    0.000 windows.py:92(_maybe_update_window)
       48    0.000    0.000    0.000    0.000 {method 'isprintable' of 'str' objects}
       47    0.000    0.000    0.000    0.000 ipaddress.py:1765(_parse_hextet)
       47    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
       45    0.000    0.000    0.000    0.000 __init__.py:613(__missing__)
       45    0.000    0.000    0.000    0.000 dataclasses.py:673(<genexpr>)
    44/32    0.000    0.000    0.009    0.000 css_parser.py:579(parse_pseudo_class)
       44    0.000    0.000    0.000    0.000 inspect.py:176(get_annotations)
       43    0.000    0.000    0.000    0.000 <frozen os>:734(__iter__)
       43    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       43    0.000    0.000    0.001    0.000 {built-in method builtins.sorted}
       42    0.000    0.000    0.000    0.000 <frozen os>:797(decode)
       42    0.000    0.000    0.000    0.000 enum.py:91(_is_single_bit)
    42/15    0.001    0.000    0.407    0.027 {method 'join' of 'bytes' objects}
    40/31    0.000    0.000    0.009    0.000 css_parser.py:746(parse_pseudo_open)
       40    0.000    0.000    0.001    0.000 typing.py:1207(_generic_class_getitem)
       39    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
       39    0.000    0.000    0.000    0.000 functools.py:504(lru_cache)
       39    0.000    0.000    0.000    0.000 inspect.py:2793(kind)
       39    0.000    0.000    0.000    0.000 _models.py:74(_normalize_header_value)
       39    0.000    0.000    0.000    0.000 _models.py:67(_normalize_header_key)
       39    0.003    0.000    0.017    0.000 filter.py:130(filter)
       39    0.017    0.000    0.022    0.001 huffman_table.py:78(decode_huffman)
       38    0.000    0.000    0.000    0.000 enum.py:944(_get_mixins_)
       38    0.000    0.000    0.000    0.000 functools.py:544(decorating_function)
       38    0.000    0.000    0.000    0.000 typing.py:553(__repr__)
       38    0.001    0.000    0.004    0.000 enum.py:498(__new__)
       38    0.000    0.000    0.000    0.000 enum.py:985(_find_data_type_)
       37    0.000    0.000    0.000    0.000 dataclasses.py:351(__init__)
       37    0.000    0.000    0.012    0.000 dataclasses.py:1294(wrap)
       37    0.000    0.000    0.000    0.000 dataclasses.py:407(_fields_in_init_order)
       37    0.000    0.000    0.000    0.000 dataclasses.py:429(__init__)
       37    0.000    0.000    0.001    0.000 dataclasses.py:1277(dataclass)
       37    0.000    0.000    0.000    0.000 typing.py:1742(<genexpr>)
       37    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       37    0.000    0.000    0.007    0.000 dataclasses.py:470(add_fns_to_class)
       37    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
       37    0.001    0.000    0.012    0.000 dataclasses.py:929(_process_class)
       36    0.000    0.000    0.000    0.000 reprlib.py:12(decorating_function)
       36    0.000    0.000    0.000    0.000 functools.py:66(wraps)
       36    0.000    0.000    0.000    0.000 reprlib.py:9(recursive_repr)
       35    0.000    0.000    0.002    0.000 typing.py:806(Optional)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1641(_make_netmask)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1895(_split_scope_id)
       35    0.000    0.000    0.000    0.000 connection.py:251(process_input)
       35    0.000    0.000    0.000    0.000 ipaddress.py:2307(__init__)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1661(_ip_int_from_string)
       33    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
       32    0.000    0.000    0.000    0.000 <frozen _collections_abc>:439(__subclasshook__)
       32    0.001    0.000    0.607    0.019 __init__.py:1(<module>)
       31    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:169(_path_isdir)
       31    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1716(path_hook_for_FileFinder)
       31    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1598(__init__)
       31    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1487(_path_hooks)
       31    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
       31    0.001    0.000    0.001    0.000 {built-in method posix.listdir}
       31    0.000    0.000    0.000    0.000 table.py:147(add)
       31    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1675(_fill_cache)
       31    0.000    0.000    0.000    0.000 <frozen zipimport>:68(__init__)
       31    0.000    0.000    0.000    0.000 dataclasses.py:610(_init_fn)
       31    0.000    0.000    0.000    0.000 ipaddress.py:1286(__init__)
       30    0.000    0.000    0.000    0.000 frame_buffer.py:59(_validate_frame_length)
       30    0.000    0.000    0.000    0.000 stream.py:134(process_input)
       30    0.000    0.000    0.000    0.000 frame_buffer.py:67(_update_header_buffer)
       29    0.000    0.000    0.000    0.000 inspect.py:2781(name)
       29    0.000    0.000    0.001    0.000 typing.py:1748(__getitem__)
       29    0.000    0.000    0.000    0.000 typing.py:1230(<genexpr>)
       29    0.000    0.000    0.000    0.000 {method 'appendleft' of 'collections.deque' objects}
       29    0.000    0.000    0.000    0.000 element.py:2368(get_attribute_list)
       29    0.000    0.000    0.000    0.000 __init__.py:680(<genexpr>)
       29    0.000    0.000    0.000    0.000 table.py:211(_shrink)
       29    0.000    0.000    0.000    0.000 flags.py:28(__repr__)
       29    0.000    0.000    0.002    0.000 frame.py:78(__repr__)
       29    0.000    0.000    0.027    0.001 connection.py:1529(_receive_frame)
       28    0.000    0.000    0.000    0.000 utilities.py:585(_combine_cookie_fields)
       27    0.000    0.000    0.000    0.000 enum.py:115(_iter_bits_lsb)
       27    0.000    0.000    0.000    0.000 enum.py:1437(_iter_member_by_value_)
       27    0.000    0.000    0.000    0.000 inspect.py:3063(<genexpr>)
       27    0.000    0.000    0.000    0.000 typing.py:1803(<genexpr>)
       27    0.000    0.000    0.000    0.000 {method 'tobytes' of 'memoryview' objects}
       27    0.000    0.000    0.000    0.000 hpack.py:35(_unicode_if_needed)
       27    0.000    0.000    1.680    0.062 http2.py:327(_receive_stream_event)
       26    0.001    0.000    0.001    0.000 {built-in method binascii.hexlify}
       26    0.000    0.000    0.400    0.015 _client.py:152(__iter__)
       26    0.000    0.000    0.000    0.000 ipaddress.py:474(_prefix_from_prefix_string)
       26    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
       26    0.000    0.000    0.000    0.000 ipaddress.py:431(_ip_int_from_prefix)
       26    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
       26    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
       26    0.000    0.000    0.000    0.000 {method '__typing_prepare_subst__' of 'typing.TypeVar' objects}
       26    0.000    0.000    0.400    0.015 default.py:125(__iter__)
       26    0.000    0.000    0.400    0.015 connection_pool.py:401(__iter__)
       26    0.000    0.000    0.002    0.000 frame.py:913(_raw_data_repr)
       26    0.000    0.000    0.022    0.001 hpack.py:575(_decode_literal_index)
       26    0.000    0.000    0.000    0.000 frame.py:209(serialize_padding_data)
       26    0.000    0.000    0.000    0.000 frame.py:214(parse_padding_data)
       26    0.000    0.000    0.022    0.001 hpack.py:578(_decode_literal)
       26    0.000    0.000    0.407    0.016 _models.py:884(iter_bytes)
       26    0.000    0.000    0.400    0.015 _models.py:935(iter_raw)
       26    0.000    0.000    0.000    0.000 typing.py:310(_check_generic_specialization)
       26    0.000    0.000    0.400    0.015 http2.py:309(_receive_response_body)
       26    0.000    0.000    0.400    0.015 http2.py:571(__iter__)
       25    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1307(__init__)
    25/23    0.000    0.000    0.019    0.001 <frozen importlib._bootstrap_external>:1318(create_module)
       25    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1326(exec_module)
    25/14    0.000    0.000    0.130    0.009 {built-in method builtins.__import__}
    25/23    0.018    0.001    0.019    0.001 {built-in method _imp.create_dynamic}
       25    0.002    0.000    0.002    0.000 {built-in method _imp.exec_dynamic}
       25    0.006    0.000    0.006    0.000 {method 'decompress' of 'zlib.Decompress' objects}
       25    0.000    0.000    0.006    0.000 _decoders.py:95(decode)
       25    0.000    0.000    0.000    0.000 frame.py:309(parse_body)
       25    0.000    0.000    0.002    0.000 frame.py:83(_body_repr)
       25    0.000    0.000    0.000    0.000 stream.py:814(open)
       25    0.000    0.000    0.000    0.000 frame.py:320(flow_controlled_length)
       25    0.000    0.000    0.000    0.000 stream.py:219(data_received)
       25    0.000    0.000    0.000    0.000 frame.py:302(serialize_body)
       25    0.000    0.000    0.000    0.000 stream.py:1374(_track_content_length)
       25    0.000    0.000    0.000    0.000 connection.py:1339(acknowledge_received_data)
       25    0.000    0.000    0.001    0.000 stream.py:1106(receive_data)
       25    0.000    0.000    0.001    0.000 connection.py:1730(_receive_data_frame)
       24    0.000    0.000    0.000    0.000 util.py:16(lower)
       24    0.000    0.000    0.000    0.000 stream.py:1235(acknowledge_received_data)
       23    0.000    0.000    0.000    0.000 enum.py:1447(_iter_member_by_def_)
       22    0.000    0.000    0.000    0.000 inspect.py:386(isfunction)
       22    0.000    0.000    0.000    0.000 ipaddress.py:1187(_ip_int_from_string)
       21    0.000    0.000    0.000    0.000 ipaddress.py:1512(__init__)
       21    0.000    0.000    0.000    0.000 ipaddress.py:1161(_make_netmask)
       20    0.000    0.000    0.001    0.000 typing.py:1719(__getitem__)
       20    0.000    0.000    0.000    0.000 flags.py:43(add)
       20    0.000    0.000    0.000    0.000 inspect.py:2728(__init__)
       19    0.000    0.000    0.000    0.000 enum.py:934(_check_for_existing_members_)
       19    0.000    0.000    0.000    0.000 enum.py:346(__init__)
       19    0.000    0.000    0.000    0.000 enum.py:1735(_simple_enum)
       19    0.000    0.000    0.000    0.000 enum.py:484(__prepare__)
       19    0.000    0.000    0.000    0.000 typing.py:2204(<genexpr>)
       19    0.000    0.000    0.000    0.000 settings.py:264(__getitem__)
     19/7    0.000    0.000    0.001    0.000 inspect.py:2479(_signature_from_callable)
       19    0.002    0.000    0.004    0.000 enum.py:1751(convert_class)
       19    0.000    0.000    0.000    0.000 enum.py:963(_find_data_repr_)
       19    0.000    0.000    0.000    0.000 enum.py:1012(_find_new_)
       18    0.000    0.000    0.000    0.000 enum.py:805(__members__)
       18    0.000    0.000    0.000    0.000 inspect.py:2003(_signature_get_user_defined_method)
